num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
38334001,REVEL,45.185,5.869167,645,20200125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20190526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20210531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,10,9,,,3.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220928,,,1004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20220629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20200303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210130,,,,,,,,,,,,,,,,,,,,,,,66,1,1,9,98,1,2307,9,89,1,0,9,1198,9,8.5,9,,,0.2,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20201212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9,,,,,6,9,,,0,9,,,,,94,9,69,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38153001,ENGINS,45.176167,5.617167,877,20221212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220112,,,,,,,,,,,,,,,,,,,,,,,54,1,1339,9,78,1,1,9,67,1,0,9,0,9,4.7,9,,,0.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220815,,,,,,,,,,,,,,,,,,,,,,,36,1,1652,9,98,1,309,9,68,1,146,9,485,9,16.9,9,,,4.4,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20221104,,,,,,,,,,,,,,,,,,,,,,,85,1,2352,9,100,1,541,9,94,1,0,9,1440,9,10.2,9,,,0.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20220524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20201019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200128,,,,,,,,,,,,,,,,,,,,,,,45,1,1256,9,96,1,2329,9,79,1,0,9,855,9,8.5,9,,,0.9,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20221103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,,,,,8.1,9,,,0.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200619,,,,,,,,,,,,,,,,,,,,,,,44,1,1536,9,98,1,531,9,68,1,0,9,399,9,13.5,9,,,3.7,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20191024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,9.9,9,,,0.5,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20200202,,,1024.8,1,1023.4,1,,,,,,,,,,,,,,,,,97,1,1228,9,99,1,1,9,98,1,0,9,1440,9,11.4,9,,,0.2,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20200521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220919,,,1018.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38205400,"Lans en Vercors",45.1115,5.609167,1400,20190224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,40,9,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220923,,,1017.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201018,,,,,,,,,,,,,,,,,,,,,,,62,1,1445,9,96,1,2344,9,82,1,0,9,904,9,9.9,1,,,1.4,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20190309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38205400,"Lans en Vercors",45.1115,5.609167,1400,20220215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20211015,,,1020.1,1,,,,,,,,,,,,,,,,,,,55,1,,,100,1,,,85,1,,,,,8.6,9,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220508,,,,,,,,,,,,,,,,,,,,,,,48,1,1301,9,97,1,542,9,71,1,0,9,516,9,13.2,9,,,3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200501,,,,,,,,,,,,,,,,,,,,,,,86,1,813,9,99,1,2310,9,96,1,0,9,1440,9,12.4,9,,,0.4,9,,,,,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20210309,,,1017.1,1,1014.8,1,,,,,,,,,,,,,,,,,38,1,1453,9,97,1,156,9,69,1,16,9,459,9,6.7,9,,,1.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20200907,,,1019.5,1,1016.8,1,,,,,,,,,,,,,,,,,54,1,1518,9,93,1,2307,9,76,1,0,9,702,9,14.2,9,,,1.6,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20191208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,84,9,81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20210407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,2.5,9,,,1.8,9,,,,,25,9,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20191214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9,,,,,7.7,9,,,0,9,,,,,76,9,67,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20220907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20220115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220820,,,1017.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220721,,,1017.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20200307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20190403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220202,,,1026.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20200626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,13.4,9,,,4.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20210421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20201110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20191109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38153001,ENGINS,45.176167,5.617167,877,20220330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20200910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20220616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,,,,,11.3,9,,,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20200609,,,1013.4,1,1011.6,1,,,,,,,,,,,,,,,,,68,1,1202,9,97,1,232,9,87,1,0,9,1061,9,13.5,9,,,0.8,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,12.8,9,,,3.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20211104,,,1012.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20201124,,,1025.7,1,1022.7,1,,,,,,,,,,,,,,,,,53,1,1412,9,100,1,37,9,89,1,0,9,1102,9,6.2,9,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20210127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9,,,,,90,9,84,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200606,,,,,,,,,,,,,,,,,,,,,,,36,1,1720,9,92,1,30,9,64,1,93,9,471,9,14.3,9,,,4.4,9,,,,,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211023,,,,,,,,,,,,,,,,,,,,,,,47,1,1234,9,99,1,734,9,76,1,0,9,736,9,8.4,9,,,1.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200113,,,,,,,,,,,,,,,,,,,,,,,50,1,1319,9,94,1,2302,9,78,1,0,9,805,9,5.8,9,,,1,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20220226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220624,,,,,,,,,,,,,,,,,,,,,,,48,1,1605,9,96,1,1005,9,78,1,0,9,834,9,17.9,9,,,2.9,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,9,,,,,55,9,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20201010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211208,,,,,,,,,,,,,,,,,,,,,,,91,1,840,9,98,1,252,9,95,1,0,9,1440,9,7.6,9,,,0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220831,,,,,,,,,,,,,,,,,,,,,,,49,1,1542,9,98,1,129,9,75,1,0,9,570,9,19,9,,,3.2,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190113,,,1021.7,1,1015.9,1,,,,,,,,,,,,,,,,,70,1,56,9,95,1,2232,9,85,1,0,9,930,9,7.2,9,,,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190202,,,997.6,1,992.2,1,,,,,,,,,,,,,,,,,79,1,2125,9,99,1,854,9,94,1,0,9,1432,9,6.9,9,,,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20210710,,,1016.5,1,1011.5,1,,,,,,,,,,,,,,,,,42,1,1529,9,100,1,459,9,75,1,0,9,739,9,17.7,9,,,4.2,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20220623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20210425,,,1015.4,1,1012,1,,,,,,,,,,,,,,,,,29,1,1406,9,96,1,537,9,61,1,334,9,386,9,10.8,9,,,3.2,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20210519,,,1021.5,1,1019.4,1,,,,,,,,,,,,,,,,,51,1,1156,9,98,1,418,9,78,1,0,9,761,9,10.5,9,,,1.7,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20210830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,9,,,,,11.3,9,,,2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20221129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,9,,,,,5.3,9,,,0.1,9,,,,,18,9,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20201222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,9.1,9,,,0,9,,,,,37,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20210904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,,,,,13.4,9,,,2,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20210814,,,1018.5,1,1015.4,1,,,,,,,,,,,,,,,,,46,1,1409,9,97,1,139,9,75,1,0,9,719,9,23.8,9,,,4.7,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20211214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,,,,,4.4,9,,,1.4,9,,,,,116,1,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38153001,ENGINS,45.176167,5.617167,877,20220818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20200825,,,1014.4,1,1011,1,,,,,,,,,,,,,,,,,31,1,1524,9,95,1,551,9,63,1,329,9,550,9,14.3,9,,,4,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20211227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,,,,,6.2,9,,,0,9,,,,,81,1,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20220516,,,1018.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9,,,,,5,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210329,,,,,,,,,,,,,,,,,,,,,,,30,1,1454,9,82,1,132,9,55,1,430,9,13,9,8.2,9,,,3.3,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190210,,,1014.1,1,1006.3,1,,,,,,,,,,,,,,,,,37,1,1341,9,96,1,32,9,73,1,47,9,664,9,7.2,9,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20191108,,,,,,,,,,,,,,,,,,,,,,,57,1,1201,9,98,1,2014,9,87,1,0,9,1089,9,8.7,9,,,0.7,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20210622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20220210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190623,,,1015,1,1012.6,1,,,,,,,,,,,,,,,,,25,1,1401,9,97,1,449,9,70,1,162,9,642,9,17.8,9,,,5,9,,,,,,,,,0,9,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20220919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20200412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20190716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20201105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20191105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20190928,,,,,,,,,,,,,,,,,,,,,,,34,1,1353,9,90,1,639,9,59,1,237,9,112,9,12.5,9,,,3.3,9,,,,,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,,,,,11.4,9,,,5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20211001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20220816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190910,,,1015.6,1,1012.8,1,,,,,,,,,,,,,,,,,55,1,1340,9,91,1,2241,9,76,1,0,9,756,9,12.8,9,,,1.3,9,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20201104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,,,,,7.1,9,,,0.2,9,,,,,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20190813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,9,,,,,10.2,9,,,2.5,9,,,,,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538002,"GRENOBLE - LVD",45.217167,5.8485,220,20190322,,,1028.9,1,1024.5,1,,,,,,,,,,,,,,,,,20,1,1359,9,97,1,707,9,61,1,443,9,489,9,6.5,9,,,2.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38334001,REVEL,45.185,5.869167,645,20210824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38153001,ENGINS,45.176167,5.617167,877,20220706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472403,"COL DE PORTE-NIVOSE",45.295,5.765333,1325,20210714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,,,,,11.3,9,,,0.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20211228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38524001,VARCES,45.101167,5.697667,253,20200203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
